Packet Number,Source IP,Destination IP,Source Port,Destination Port,IHL(byte),DSCP,ECN,Protocol,Packet Length,UDP_Length
71336,35.47.107.7,193.20.182.96,34849,53,20,0,0,17,72,52
71358,48.25.123.50,193.20.182.96,47510,53,20,0,0,17,72,52
71360,46.90.89.56,193.20.182.96,35668,53,20,0,0,17,73,53
71406,192.114.237.203,47.241.40.72,48039,53,20,0,0,17,88,68
71424,222.229.119.67,193.20.182.105,56969,53,20,0,0,17,74,54
71451,46.226.200.29,193.20.182.96,34251,53,20,0,0,17,84,64
71456,193.199.11.131,193.20.182.105,3541,53,20,0,0,17,84,64
71466,192.114.237.203,47.241.40.72,48039,53,20,0,0,17,87,67
71469,149.198.202.146,150.152.109.204,52064,53,20,0,0,17,63,43
71470,208.2.137.211,193.20.182.96,23521,53,20,0,0,17,74,54
71501,193.188.201.171,200.190.4.147,53,37283,20,0,0,17,88,68
71506,49.242.119.165,193.20.182.105,60325,53,20,0,0,17,83,63
71519,192.114.237.203,47.241.40.72,48039,53,20,0,0,17,85,65
71530,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
71545,193.98.240.154,193.20.180.152,32918,53,20,0,0,17,78,58
71559,51.130.165.8,193.20.182.96,18998,53,20,0,0,17,72,52
71565,212.198.105.15,193.20.182.105,29072,53,20,0,0,17,84,64
71570,198.53.192.98,193.20.182.96,6777,53,20,0,0,17,73,53
71571,192.114.237.203,47.241.40.72,48039,53,20,0,0,17,87,67
71575,150.9.113.13,193.20.180.152,53,53,20,0,0,17,70,50
71581,164.66.46.120,192.97.54.95,33820,53,20,0,0,17,74,54
71585,150.9.113.13,193.20.180.152,53,53,20,0,0,17,70,50
71589,150.9.113.13,193.20.180.152,53,53,20,0,0,17,70,50
71590,215.210.236.168,193.20.182.96,1034,53,20,0,0,17,83,63
71601,201.22.183.46,192.114.237.128,53,37044,20,0,0,17,242,222
71602,161.32.145.124,222.10.56.214,54873,53,20,0,0,17,68,48
71605,150.9.113.13,193.20.180.152,53,53,20,0,0,17,70,50
71619,192.114.237.128,222.128.64.178,37044,53,20,0,0,17,53,33
71620,192.114.237.203,47.241.40.72,48039,53,20,0,0,17,88,68
71624,69.92.172.131,193.20.182.105,33016,53,20,0,0,17,84,64
71680,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
71707,49.185.46.46,193.20.182.96,9577,53,20,0,0,17,73,53
71717,192.209.192.243,193.20.180.152,32768,53,20,0,0,17,64,44
71725,193.108.40.193,193.20.180.152,59804,53,20,0,0,17,64,44
71749,145.120.21.51,117.67.94.248,36406,64028,20,0,0,17,130,110
71836,49.242.119.165,193.20.182.105,60325,53,20,0,0,17,82,62
71851,193.20.177.176,163.239.35.213,53,1033,20,0,0,17,520,500
71863,192.60.14.23,193.20.182.96,32769,53,20,0,0,17,60,40
71864,223.10.181.92,201.196.236.249,57727,53,20,0,0,17,93,73
71895,201.196.236.249,223.10.181.92,53,57727,20,0,0,17,230,210
71903,51.52.141.196,193.20.182.96,41395,53,20,0,0,17,74,54
71906,193.108.40.225,193.20.180.152,35088,53,20,0,0,17,63,43
71908,222.151.83.46,193.20.182.96,22487,53,20,0,0,17,72,52
71959,193.188.202.41,191.152.112.61,53,1031,20,0,0,17,65,45
72005,160.186.128.149,193.20.180.152,32768,53,20,0,0,17,58,38
72006,160.186.128.149,193.20.180.152,32768,53,20,0,0,17,58,38
72015,160.186.128.149,193.20.180.152,32768,53,20,0,0,17,59,39
72019,193.107.19.95,193.20.180.152,32768,53,20,0,0,17,78,58
72020,208.27.34.175,193.20.182.96,27364,53,20,0,0,17,73,53
72025,160.186.128.149,193.20.180.152,32768,53,20,0,0,17,59,39
72026,160.186.128.149,193.20.180.152,32768,53,20,0,0,17,60,40
72027,160.186.128.149,193.20.180.152,32768,53,20,0,0,17,60,40
72029,160.186.128.149,193.20.180.152,32768,53,20,0,0,17,60,40
72031,164.66.234.207,197.192.92.40,61609,53,20,0,0,17,111,91
72032,201.196.236.249,209.48.215.240,53,36297,20,0,0,17,204,184
72033,160.186.128.149,193.20.180.152,32768,53,20,0,0,17,60,40
72040,47.241.199.123,193.20.182.96,8971,53,20,0,0,17,71,51
72045,213.166.65.59,147.17.229.229,1165,1434,20,0,0,17,404,384
72046,201.196.236.249,209.48.215.240,53,36297,20,0,0,17,204,184
72048,193.98.240.151,193.20.180.152,33620,53,20,0,0,17,60,40
72076,212.199.90.224,193.20.182.96,36523,53,20,0,0,17,83,63
72078,193.20.177.176,192.168.81.40,53,1073,20,0,0,17,479,459
72085,193.20.177.176,192.168.81.40,53,1073,20,0,0,17,479,459
72091,193.20.177.176,192.168.81.40,53,1073,20,0,0,17,479,459
72098,172.172.69.4,193.20.182.96,32769,53,20,0,0,17,82,62
72107,46.8.213.68,193.20.180.152,32770,53,20,0,0,17,72,52
72109,46.8.213.68,193.20.180.152,32770,53,20,0,0,17,72,52
72110,46.8.213.68,193.20.180.152,32770,53,20,0,0,17,72,52
72111,46.8.213.68,193.20.180.152,32770,53,20,0,0,17,72,52
72116,95.172.219.192,192.114.234.19,57127,53,20,0,0,17,55,35
72125,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
72129,215.21.198.93,193.20.182.96,38361,53,20,0,0,17,72,52
72138,161.49.161.50,193.20.182.96,56383,53,20,0,0,17,56,36
72148,192.114.234.19,95.172.219.192,53,57127,20,0,0,17,113,93
72149,193.107.19.88,193.20.180.152,32769,53,20,0,0,17,71,51
72158,208.76.253.38,193.20.182.105,33735,53,20,0,0,17,71,51
72170,50.165.225.11,193.20.180.152,35790,53,20,0,0,17,66,46
72172,193.20.177.176,192.168.0.3,53,1527,20,0,0,17,535,515
72175,50.166.53.196,193.20.182.96,1027,53,20,0,0,17,72,52
72184,193.88.82.214,193.20.182.96,51911,53,20,0,0,17,69,49
72185,193.108.177.106,193.20.180.152,32816,53,20,0,0,17,72,52
72200,164.66.92.217,204.179.50.95,42859,53,20,0,0,17,72,52
72227,198.53.192.95,193.20.182.96,5340,53,20,0,0,17,72,52
72229,161.33.138.250,216.49.6.55,3076,1761,20,0,0,17,1081,1061
72237,197.26.100.239,161.32.145.113,53,54873,20,0,0,17,173,153
72240,192.7.16.112,193.20.180.152,32823,53,20,0,0,17,84,64
72253,198.53.192.6,193.20.182.96,27572,53,20,0,0,17,72,52
72301,44.35.69.64,164.216.107.172,7001,17758,20,0,0,17,48,28
72302,164.93.26.20,43.64.150.117,32769,53,20,0,0,17,71,51
72304,46.226.233.101,164.66.46.120,24441,35139,20,0,0,17,91,71
72307,222.151.83.46,193.20.182.96,51406,53,20,0,0,17,73,53
72314,164.93.26.20,43.64.150.117,32769,53,20,0,0,17,71,51
72340,193.108.40.236,193.20.180.152,38291,53,20,0,0,17,70,50
72400,192.114.237.128,95.46.238.182,53,2392,20,0,0,17,118,98
72418,222.224.48.253,193.20.182.96,49249,53,20,0,0,17,63,43
72428,48.77.200.39,193.188.224.82,16321,53,20,0,0,17,69,49
72439,208.27.40.90,193.20.182.96,18196,53,20,0,0,17,72,52
72455,193.76.64.189,193.20.182.96,33318,53,20,0,0,17,73,53
72460,149.198.202.146,150.152.109.204,52064,53,20,0,0,17,61,41
72462,182.56.86.18,213.222.222.9,32778,53,20,0,0,17,72,52
72463,215.154.22.71,193.20.180.152,35394,53,20,0,0,17,62,42
72470,149.198.202.146,46.128.238.120,52064,53,20,0,0,17,67,47
72472,222.151.83.46,193.20.182.96,23127,53,20,0,0,17,72,52
72480,193.107.18.164,193.20.180.152,32768,53,20,0,0,17,69,49
72497,193.188.224.82,48.77.200.39,53,16321,20,0,0,17,124,104
72513,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
72534,222.224.53.180,193.20.182.105,62869,53,20,0,0,17,85,65
72557,161.33.25.193,50.194.2.154,1813,19589,20,0,0,17,68,48
72572,201.196.236.252,193.98.78.78,53,41604,20,0,0,17,1500,1551
72587,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
72593,145.120.131.122,44.247.88.158,32785,53,20,0,0,17,78,58
72600,149.198.195.199,44.60.32.67,1558,53,20,0,0,17,71,51
72601,149.198.195.199,44.60.32.67,1558,53,20,0,0,17,71,51
72602,149.198.195.199,44.60.32.67,1558,53,20,0,0,17,71,51
72637,193.107.18.166,193.20.180.152,32768,53,20,0,0,17,74,54
72647,193.107.18.161,193.20.180.152,32768,53,20,0,0,17,71,51
72651,208.2.137.211,193.20.182.96,42624,53,20,0,0,17,71,51
72662,202.36.38.203,193.20.180.152,32768,53,20,0,0,17,82,62
72679,145.148.37.100,193.20.182.105,63229,53,20,0,0,17,82,62
72698,208.70.31.155,145.120.109.4,30440,6970,20,0,0,17,399,379
72702,208.70.31.155,145.120.109.4,30440,6970,20,0,0,17,390,370
72711,95.172.219.192,192.114.234.19,57126,53,20,0,0,17,74,54
72712,44.206.248.104,192.114.234.8,2923,53,20,0,0,17,84,64
72713,201.196.236.249,44.44.216.5,53,22251,20,0,0,17,194,174
72714,50.196.1.72,193.188.201.161,8261,11755,20,0,0,17,129,109
72720,192.114.234.8,44.206.248.104,53,2923,20,0,0,17,127,107
72730,161.33.138.250,218.224.157.169,3076,32809,20,0,0,17,1081,1061
72732,193.2.74.1,201.196.236.249,49171,53,20,0,0,17,71,51
72737,192.114.234.19,95.172.219.192,53,57126,20,0,0,17,132,112
72744,35.8.161.66,193.20.180.152,32768,53,20,0,0,17,69,49
72748,44.108.144.15,193.20.180.152,55531,53,20,0,0,17,64,44
72764,45.85.178.200,161.32.117.135,1223,1434,20,0,0,17,404,384
72796,161.32.145.113,95.1.79.239,53,42516,20,0,0,17,226,206
72797,164.66.46.120,49.80.220.153,35141,6277,20,0,0,17,198,178
72827,193.98.240.144,193.20.180.152,46218,53,20,0,0,17,56,36
72840,214.148.218.162,193.20.182.96,2022,53,20,0,0,17,84,64
72844,152.70.79.138,192.114.237.128,53,37044,20,0,0,17,322,302
72869,192.114.237.128,95.46.238.182,53,2388,20,0,0,17,295,275
72879,214.204.140.41,193.20.182.105,4714,53,20,0,0,17,84,64
72886,146.146.147.134,193.20.182.105,1040,53,20,0,0,17,83,63
72893,199.136.235.119,193.20.182.96,2072,53,20,0,0,17,83,63
72907,193.20.177.176,10.0.0.28,53,1034,20,0,0,17,520,500
72933,46.8.213.101,193.20.182.96,32769,53,20,0,0,17,82,62
72941,46.148.100.242,192.114.234.19,53,65534,20,0,0,17,73,53
72942,46.148.100.242,192.114.234.19,53,65534,20,0,0,17,73,53
72943,201.196.236.249,208.212.207.228,53,45414,20,0,0,17,130,110
72948,35.47.107.7,193.20.182.96,35036,53,20,0,0,17,73,53
72979,193.20.177.176,172.16.17.100,53,1034,20,0,0,17,535,515
72996,193.20.177.176,150.69.163.152,53,1032,20,0,0,17,235,215
73008,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
73026,193.96.216.83,193.20.180.152,35241,53,20,0,0,17,78,58
73030,46.193.182.37,193.20.182.96,35447,53,20,0,0,17,85,65
73040,193.108.40.224,193.20.180.152,45939,53,20,0,0,17,61,41
73102,170.9.182.84,193.20.180.152,64247,53,20,0,0,17,73,53
73121,48.185.249.191,193.20.182.96,32768,53,20,0,0,17,82,62
73130,186.145.66.22,42.53.69.103,26540,15535,20,0,0,17,131,111
73178,35.55.174.109,193.20.182.105,14266,53,20,0,0,17,71,51
73189,198.53.192.24,193.20.182.96,4560,53,20,0,0,17,71,51
73191,193.108.177.96,193.20.180.152,44359,53,20,0,0,17,59,39
73199,201.196.236.249,44.155.251.112,53,53,20,0,0,17,123,103
73207,198.53.192.67,193.20.182.96,30185,53,20,0,0,17,72,52
73211,52.86.90.244,193.20.182.96,32784,53,20,0,0,17,73,53
73226,193.188.201.161,55.87.241.116,11755,10974,20,0,0,17,138,118
73236,35.8.160.44,201.196.236.249,57100,53,20,0,0,17,66,46
73246,145.120.132.69,40.197.124.23,60237,14788,20,0,0,17,127,107
73253,46.0.112.200,193.20.182.96,32770,53,20,0,0,17,82,62
73267,95.172.219.192,192.114.234.19,57125,53,20,0,0,17,74,54
73278,49.185.46.40,193.20.182.105,21237,53,20,0,0,17,70,50
73293,192.114.234.19,95.172.219.192,53,57125,20,0,0,17,132,112
73311,212.16.121.231,193.20.180.152,32873,53,20,0,0,17,63,43
73312,212.16.121.231,193.20.180.152,32873,53,20,0,0,17,63,43
73313,212.16.121.231,193.20.180.152,32873,53,20,0,0,17,63,43
73316,152.238.223.240,193.20.180.152,32795,53,20,0,0,17,65,45
73319,212.16.121.231,193.20.180.152,32873,53,20,0,0,17,63,43
73324,49.184.123.135,192.114.237.215,36946,53,20,0,0,17,71,51
73334,193.20.177.176,10.85.0.9,53,1091,20,0,0,17,385,365
73341,161.32.145.124,44.44.168.24,54873,53,20,0,0,17,77,57
73349,192.114.237.215,49.184.123.135,53,36946,20,0,0,17,286,266
73351,201.196.236.252,223.148.2.70,53,32768,20,0,0,17,648,628
73353,94.203.6.79,164.66.89.93,123,32805,20,0,0,17,76,56
73380,164.66.89.93,94.203.6.79,32805,123,20,0,0,17,76,56
73383,42.65.160.1,192.114.237.128,53,37044,20,0,0,17,281,261
73384,193.20.177.176,10.85.0.9,53,1091,20,0,0,17,135,115
73407,149.198.202.146,212.129.113.91,52064,53,20,0,0,17,83,63
73417,213.119.180.182,193.20.182.96,4712,53,20,0,0,17,64,44
73430,48.5.106.112,145.120.96.206,13424,2549,20,0,0,17,46,26
73431,193.188.202.41,201.42.118.109,51826,53,20,0,0,17,58,38
73437,193.188.202.41,201.42.118.109,51826,53,20,0,0,17,58,38
73444,192.114.237.128,95.46.238.182,53,2399,20,0,0,17,270,250
73453,193.188.202.41,201.42.118.109,51826,53,20,0,0,17,58,38
73454,193.188.202.41,201.42.118.109,51826,53,20,0,0,17,58,38
73457,46.32.155.66,193.20.182.96,28096,53,20,0,0,17,73,53
73487,208.27.40.248,193.20.182.105,61394,53,20,0,0,17,73,53
73492,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
73513,161.32.145.124,44.216.31.13,54873,53,20,0,0,17,68,48
73536,94.237.224.33,193.20.182.96,59668,53,20,0,0,17,73,53
73551,46.57.37.178,193.20.182.96,55116,53,20,0,0,17,84,64
73571,201.22.183.46,192.114.237.128,53,37044,20,0,0,17,157,137
73573,145.120.96.206,48.5.106.112,2549,13424,20,0,0,17,54,34
73644,152.223.13.0,201.196.236.249,33224,53,20,0,0,17,69,49
73650,218.239.12.76,193.20.180.152,1025,53,20,0,0,17,71,51
73668,201.196.236.249,152.223.13.0,53,33224,20,0,0,17,122,102
73672,45.6.15.249,193.20.182.105,32782,53,20,0,0,17,82,62
73687,222.151.83.46,193.20.182.96,50361,53,20,0,0,17,71,51
73692,210.205.111.228,193.20.180.152,53,53,20,0,0,17,65,45
73695,49.185.46.35,193.20.182.96,39295,53,20,0,0,17,70,50
73744,94.208.190.218,201.196.236.249,32944,53,20,0,0,17,60,40
73749,193.20.177.176,10.1.121.11,53,4243,20,0,0,17,535,515
73761,201.196.236.249,94.208.190.218,53,32944,20,0,0,17,193,173
73778,43.11.107.39,193.188.201.176,53,32768,20,0,0,17,147,127
73793,201.247.175.158,193.20.182.96,1040,53,20,0,0,17,83,63
73797,192.176.222.135,193.20.182.96,53,53,20,0,0,17,73,53
73800,180.189.162.58,193.20.182.96,32769,53,20,0,0,17,77,57
73807,180.189.162.58,193.20.182.96,32769,53,20,0,0,17,77,57
73819,220.216.202.75,193.20.180.152,42925,53,20,0,0,17,73,53
73823,40.169.104.70,193.188.201.161,32459,11755,20,0,0,17,134,114
73845,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
73848,95.172.219.192,192.114.234.19,57124,53,20,0,0,17,69,49
73852,193.107.18.188,193.20.180.152,32768,53,20,0,0,17,75,55
73873,192.114.234.19,95.172.219.192,53,57124,20,0,0,17,127,107
73886,161.33.224.48,54.143.41.83,13708,13780,20,0,0,17,134,114
73887,35.8.161.66,193.20.180.152,32768,53,20,0,0,17,66,46
73893,164.66.234.207,44.244.69.98,61609,53,20,0,0,17,97,77
73903,198.53.192.89,193.20.182.105,39501,53,20,0,0,17,71,51
73909,192.176.217.6,193.20.182.96,49316,53,20,0,0,17,52,32
73914,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
73919,47.241.40.72,192.114.237.203,53,48039,20,0,0,17,141,121
73929,193.88.82.228,193.20.182.96,59465,53,20,0,0,17,69,49
73948,193.20.177.176,192.168.9.1,53,3015,20,0,0,17,376,356
73955,47.241.40.72,192.114.237.203,53,48039,20,0,0,17,140,120
73957,53.76.156.98,193.20.182.96,41375,53,20,0,0,17,71,51
73992,193.96.90.58,193.20.180.152,32840,53,20,0,0,17,63,43
74039,47.241.40.72,192.114.237.203,53,48039,20,0,0,17,138,118
74066,193.20.177.176,10.132.8.253,53,1116,20,0,0,17,340,320
74101,47.241.40.72,192.114.237.203,53,48039,20,0,0,17,140,120
74109,150.4.85.128,164.66.46.64,3884,53,20,0,0,17,56,36
74110,161.33.138.250,216.52.64.29,3076,1417,20,0,0,17,1049,1029
74147,164.66.46.64,150.4.85.128,53,3884,20,0,0,17,254,234
74160,47.241.40.72,192.114.237.203,53,48039,20,0,0,17,141,121
74178,208.27.34.175,193.20.182.96,34424,53,20,0,0,17,73,53
74186,94.7.215.240,193.20.180.152,55272,53,20,0,0,17,62,42
74187,94.7.215.240,193.20.180.152,55272,53,20,0,0,17,62,42
74191,222.128.64.178,192.114.237.128,53,37044,20,0,0,17,310,290
74192,192.181.72.93,164.66.89.93,123,32805,20,0,0,17,76,56
74201,192.114.237.128,196.88.38.215,53,1049,20,0,0,17,279,259
74210,164.66.89.93,192.181.72.93,32805,123,20,0,0,17,76,56
74254,208.27.40.91,193.20.182.96,15161,53,20,0,0,17,71,51
74277,209.19.254.208,193.20.182.96,19228,53,20,0,0,17,72,52
74306,46.32.155.67,193.20.182.96,56073,53,20,0,0,17,72,52
74347,163.56.48.166,193.20.182.96,65399,53,20,0,0,17,85,65
74351,164.66.92.163,208.32.167.10,32919,123,20,0,0,17,76,56
74356,204.179.50.95,164.66.92.217,53,42859,20,0,0,17,199,179
74391,164.66.92.217,222.20.75.179,42859,53,20,0,0,17,72,52
74393,208.27.34.175,193.20.182.105,33237,53,20,0,0,17,73,53
74408,200.208.13.165,193.20.180.152,53,53,20,0,0,17,57,37
74413,208.27.34.175,193.20.182.105,3356,53,20,0,0,17,73,53
74426,192.96.68.138,193.20.180.152,32768,53,20,0,0,17,56,36
74432,161.32.182.92,193.42.178.163,4352,3478,20,0,0,17,68,48
74444,192.7.16.113,193.20.180.152,32848,53,20,0,0,17,74,54
74448,208.85.10.178,193.20.182.96,53865,53,20,0,0,17,73,53
74449,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
74457,209.19.254.208,193.20.182.96,34133,53,20,0,0,17,72,52
74461,192.181.72.93,164.66.89.92,123,32872,20,0,0,17,76,56
74466,201.196.236.249,35.27.227.191,53,54268,20,0,0,17,138,118
74473,202.166.51.210,145.120.188.51,8367,57195,20,0,0,17,1028,1008
74485,164.66.89.92,192.181.72.93,32872,123,20,0,0,17,76,56
74507,95.172.219.192,192.114.234.19,57123,53,20,0,0,17,88,68
74521,222.151.83.46,193.20.182.105,5461,53,20,0,0,17,72,52
74527,192.114.234.19,95.172.219.192,53,57123,20,0,0,17,146,126
74533,193.188.202.104,222.154.225.103,53,59654,20,0,0,17,136,116
74538,198.53.192.98,193.20.182.105,18726,53,20,0,0,17,74,54
74552,208.27.34.175,193.20.182.105,45934,53,20,0,0,17,71,51
74562,196.37.168.179,193.20.180.152,32910,53,20,0,0,17,62,42
74584,208.27.40.253,201.196.236.252,56854,53,20,0,0,17,64,44
74593,163.192.194.42,193.20.182.105,37447,53,20,0,0,17,72,52
74610,201.196.236.252,208.27.40.253,53,56854,20,0,0,17,313,293
74633,192.144.41.35,193.20.182.105,53,53,20,0,0,17,85,65
74637,193.20.177.176,144.4.23.198,53,2563,20,0,0,17,464,444
74648,172.94.151.177,201.196.236.249,32769,53,20,0,0,17,63,43
74669,208.77.6.143,193.20.182.105,48833,53,20,0,0,17,82,62
74684,212.168.108.23,193.20.180.152,49484,53,20,0,0,17,56,36
74687,202.68.38.91,193.20.180.152,53,53,20,0,0,17,74,54
74690,192.114.237.203,92.4.95.73,48039,53,20,0,0,17,85,65
74729,35.47.106.239,193.20.182.96,61323,53,20,0,0,17,72,52
74734,208.27.34.175,193.20.182.105,4066,53,20,0,0,17,73,53
74740,193.108.40.236,193.20.180.152,38291,53,20,0,0,17,74,54
74746,164.66.234.207,44.109.115.190,53,32768,20,0,0,17,318,298
74749,164.93.211.7,49.20.3.217,48743,53,20,0,0,17,94,74
74754,164.66.234.207,44.109.115.190,53,32768,20,0,0,17,207,187
74810,35.47.107.7,193.20.182.105,51499,53,20,0,0,17,73,53
74813,188.174.118.158,193.20.180.152,1024,53,20,4,0,17,60,40
74815,223.44.166.144,164.66.92.163,123,32919,20,0,0,17,76,56
74829,200.116.57.86,164.66.92.163,123,32919,20,0,0,17,76,56
74831,46.250.225.162,192.114.234.8,60467,53,20,0,0,17,68,48
74839,192.114.234.8,46.250.225.162,53,60467,20,0,0,17,280,260
74859,164.66.92.163,200.116.57.86,32919,123,20,0,0,17,76,56
74873,193.108.177.105,193.20.180.152,50421,53,20,0,0,17,57,37
74874,46.32.175.90,193.20.182.105,45375,53,20,0,0,17,82,62
74876,192.114.237.128,152.70.26.208,37044,53,20,0,0,17,79,59
74893,35.47.107.7,193.20.180.152,54105,53,20,0,0,17,65,45
74894,192.130.27.67,193.20.182.105,33538,53,20,0,0,17,84,64
74896,47.241.193.250,193.20.182.105,40957,53,20,0,0,17,83,63
74913,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
74918,201.196.236.249,223.35.20.140,53,13201,20,0,0,17,137,117
74932,209.139.36.5,193.188.201.161,32254,11755,20,0,0,17,134,114
74952,54.167.35.108,193.20.180.152,32768,53,20,0,0,17,63,43
75031,208.224.13.78,193.20.182.96,2951,53,20,0,0,17,73,53
75038,182.56.84.177,213.222.222.9,32804,53,20,0,0,17,72,52
75051,193.42.178.162,161.32.182.92,3478,4351,20,0,0,17,112,92
75052,35.47.20.59,193.20.182.105,6060,53,20,0,0,17,70,50
75057,222.46.19.92,193.20.182.96,32768,53,20,0,0,17,83,63
75059,208.224.13.79,193.20.182.96,3089,53,20,0,0,17,73,53
75077,95.172.219.192,192.114.234.19,57122,53,20,0,0,17,86,66
75085,222.151.83.46,193.20.180.152,40097,53,20,0,0,17,72,52
75089,186.145.101.213,92.11.240.231,34157,53,20,0,0,17,77,57
75095,192.114.234.19,95.172.219.192,53,57122,20,0,0,17,144,124
75103,161.32.6.253,44.105.19.104,52663,53,20,0,0,17,92,72
75121,186.145.101.213,92.21.98.124,34157,53,20,0,0,17,60,40
75123,95.172.219.197,192.114.234.19,53946,53,20,0,0,17,55,35
75126,161.32.182.92,193.42.178.162,4351,3478,20,0,0,17,48,28
75127,161.32.6.253,43.34.190.98,52663,53,20,0,0,17,90,70
75134,212.198.101.93,193.20.180.152,17321,53,20,0,0,17,107,87
75148,192.114.234.19,95.172.219.197,53,53946,20,0,0,17,113,93
75165,202.194.38.204,193.20.182.96,63708,53,20,0,0,17,82,62
75168,164.93.26.20,43.64.150.114,32769,53,20,0,0,17,71,51
75170,202.194.38.204,193.20.182.96,63708,53,20,0,0,17,84,64
75177,192.114.237.128,222.130.251.25,37044,53,20,0,0,17,54,34
75189,164.93.26.20,43.64.150.117,32769,53,20,0,0,17,71,51
75195,182.56.96.78,44.169.128.154,3690,49871,20,0,0,17,112,92
75197,209.215.130.94,145.120.188.58,4121,4121,20,0,0,17,60,40
75199,35.8.161.66,193.20.180.152,32768,53,20,0,0,17,69,49
75201,212.16.121.231,193.20.180.152,32873,53,20,0,0,17,59,39
75220,209.215.130.88,145.120.188.51,4121,4121,20,0,0,17,60,40
75224,46.32.155.67,193.20.182.96,4443,53,20,0,0,17,73,53
75231,202.93.166.49,161.32.10.90,33453,53,20,0,0,17,62,42
75235,164.66.46.120,46.226.233.101,35142,24441,20,0,0,17,193,173
75261,193.188.201.171,200.190.6.200,53,47178,20,0,0,17,77,57
75264,193.227.29.189,193.20.182.105,1025,53,20,0,0,17,83,63
75268,193.20.177.176,192.168.30.2,53,1062,20,0,0,17,349,329
75303,201.196.236.252,193.64.110.202,53,1024,20,0,0,17,1500,1553
75309,46.180.73.80,193.20.182.105,1028,53,20,0,0,17,83,63
75312,161.32.10.90,214.144.56.82,1397,53,20,0,0,17,73,53
75327,193.20.177.176,192.168.30.2,53,1062,20,0,0,17,535,515
75332,161.33.192.196,164.23.111.67,1024,123,20,0,0,17,76,56
75428,209.19.254.208,193.20.182.105,18283,53,20,0,0,17,71,51
75442,208.236.41.178,193.20.182.105,65306,53,20,0,0,17,73,53
75451,46.32.155.64,193.20.182.96,16564,53,20,0,0,17,72,52
75452,193.97.215.82,193.20.180.152,32838,53,20,0,0,17,72,52
75459,182.56.101.174,213.107.61.90,1036,16478,20,0,0,17,64,44
75461,193.246.249.145,193.20.182.96,19016,53,20,0,0,17,82,62
75470,201.196.236.249,223.139.39.194,53,10880,20,0,0,17,103,83
75484,222.46.19.92,193.20.182.96,32768,53,20,0,0,17,85,65
75526,201.42.118.109,193.188.202.41,53,51826,20,0,0,17,142,122
75534,161.33.166.30,201.46.107.41,58375,53,20,0,0,17,84,64
75540,193.98.240.144,193.20.180.152,46218,53,20,0,0,17,56,36
75548,223.10.198.115,193.20.182.96,25128,53,20,0,0,17,72,52
75558,152.223.152.63,193.20.180.152,32768,53,20,0,0,17,59,39
75573,152.223.152.181,193.20.180.152,32823,53,20,0,0,17,52,32
75584,201.42.118.109,193.188.202.41,53,51826,20,0,0,17,142,122
75586,201.42.118.109,193.188.202.41,53,51826,20,0,0,17,142,122
